cityZZZS,addressZZZS,lat,lon,street,streetAlt,housenumber,housenumberAppendix,city,cityAlt,municipalityPart,municipality,zipCode,zipName,statisticalRegion
2352 SELNICA OB DRAVI,SPODNJI SLEMEN 13,46.55702,15.51711,Spodnji Slemen,,13,,Spodnji Slemen,,,Selnica ob Dravi,2352,Selnica ob Dravi,Podravska
2354 BRESTERNICA,CESTA NA ŽAVCERJA 15,46.56716,15.57100,Cesta na Žavcerja,,15,,Jelovec,,Bresternica-Gaj,Maribor,2354,Bresternica,Podravska
2354 BRESTERNICA,NA GAJ 2,46.56709,15.57691,Na Gaj,,2,,Bresternica,,Bresternica-Gaj,Maribor,2354,Bresternica,Podravska
2354 BRESTERNICA,ŠOBER 2 A,46.61777,15.56238,Šober,,2,A,Šober,,Bresternica-Gaj,Maribor,2354,Bresternica,Podravska
2360 RADLJE OB DRAVI,KOROŠKA CESTA 67 A,46.61537,15.21131,Koroška cesta,,67,A,Radlje ob Dravi,,Radlje ob Dravi,Radlje ob Dravi,2360,Radlje ob Dravi,Koroška
2360 RADLJE OB DRAVI,MARIBORSKA CESTA 37,46.61372,15.23075,Mariborska cesta,,37,,Radlje ob Dravi,,Radlje ob Dravi,Radlje ob Dravi,2360,Radlje ob Dravi,Koroška
2360 RADLJE OB DRAVI,PARTIZANSKA ULICA 38,46.61458,15.22869,Partizanska ulica,,38,,Radlje ob Dravi,,Radlje ob Dravi,Radlje ob Dravi,2360,Radlje ob Dravi,Koroška
2366 MUTA,CESTA OB POTOKU 11,46.61491,15.16381,Cesta ob potoku,,11,,Muta,,,Muta,2366,Muta,Koroška
2366 MUTA,GLAVNI TRG 47,46.61055,15.16488,Glavni trg,,47,,Muta,,,Muta,2366,Muta,Koroška
2367 VUZENICA,MLADINSKA ULICA 17,46.59873,15.16440,Mladinska ulica,,17,,Vuzenica,,,Vuzenica,2367,Vuzenica,Koroška
2370 DRAVOGRAD,MARIBORSKA CESTA 38,46.59024,15.02867,Mariborska cesta,,38,,Dravograd,,Dravograd,Dravograd,2370,Dravograd,Koroška
2370 DRAVOGRAD,TRG 4. JULIJA 4,46.58962,15.02470,Trg 4. julija,,4,,Dravograd,,Dravograd,Dravograd,2370,Dravograd,Koroška
2370 DRAVOGRAD,TRG 4. JULIJA 9,46.58921,15.02233,Trg 4. julija,,9,,Dravograd,,Dravograd,Dravograd,2370,Dravograd,Koroška
2370 DRAVOGRAD,ČRNEČE 146,46.58918,14.99866,Črneče,,146,,Črneče,,Črneče,Dravograd,2370,Dravograd,Koroška
2380 SLOVENJ GRADEC,FRANCETOVA CESTA 16,46.51331,15.08347,Francetova cesta,,16,,Slovenj Gradec,,Legen-mesto,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2380 SLOVENJ GRADEC,GOSPOSVETSKA CESTA 1,46.50766,15.08173,Gosposvetska cesta,,1,,Slovenj Gradec,,Center,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2380 SLOVENJ GRADEC,KOPALIŠKA ULICA 29,46.50613,15.08509,Kopališka ulica,,29,,Slovenj Gradec,,Center,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2380 SLOVENJ GRADEC,OB SUHODOLNICI 31,46.50331,15.07270,Ob Suhodolnici,,31,,Slovenj Gradec,,Štibuh,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2380 SLOVENJ GRADEC,PARTIZANSKA POT 16,46.50693,15.08202,Partizanska pot,,16,,Slovenj Gradec,,Center,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2380 SLOVENJ GRADEC,PREŠERNOVA ULICA 3 C,46.51484,15.08390,Prešernova ulica,,3,C,Slovenj Gradec,,Legen-mesto,Slovenj Gradec,2380,Slovenj Gradec,Koroška
2381 PODGORJE PRI SLOVENJ GRADCU,PODGORJE 64 A,46.48078,15.07995,Podgorje,,64,A,Podgorje,,Podgorje,Slovenj Gradec,2381,Podgorje pri Slovenj Gradcu,Koroška
2382 MISLINJA,ŠOLSKA CESTA 55,46.44475,15.19541,Šolska cesta,,55,,Mislinja,,,Mislinja,2382,Mislinja,Koroška
2390 RAVNE NA KOROŠKEM,GAČNIKOVA POT 3,46.54417,14.96289,Gačnikova pot,,3,,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,JAVORNIK 21,46.54480,14.97000,Javornik,,21,,Ravne na Koroškem,,JAVORNIK - ŠANCE,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,OB SUHI 11,46.54286,14.96765,Ob Suhi,,11,,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,OB SUHI 11 A,46.54267,14.96782,Ob Suhi,,11,A,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,OB SUHI 5,46.54372,14.96774,Ob Suhi,,5,,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,OB SUHI 5 B,46.54319,14.96729,Ob Suhi,,5,B,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,OB SUHI 9,46.54334,14.96795,Ob Suhi,,9,,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,PARTIZANSKA CESTA 4,46.54452,14.96530,Partizanska cesta,,4,,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2390 RAVNE NA KOROŠKEM,TRG SVOBODE 18 A,46.54428,14.96559,Trg svobode,,18,A,Ravne na Koroškem,,TRG,Ravne na Koroškem,2390,Ravne na Koroškem,Koroška
2391 PREVALJE,NA FARI 50,46.54731,14.92759,Na Fari,,50,,Prevalje,,,Prevalje,2391,Prevalje,Koroška
2391 PREVALJE,PRI BRANČURNIKU 10,46.54492,14.93243,Pri Brančurniku,,10,,Prevalje,,,Prevalje,2391,Prevalje,Koroška
2391 PREVALJE,TRG 32,46.54497,14.91429,Trg,,32,,Prevalje,,,Prevalje,2391,Prevalje,Koroška
2391 PREVALJE,TRG 58 A,46.54639,14.91692,Trg,,58,A,Prevalje,,,Prevalje,2391,Prevalje,Koroška
2392 MEŽICA,PARTIZANSKA CESTA 17,46.51905,14.85387,Partizanska cesta,,17,,Mežica,,,Mežica,2392,Mežica,Koroška
2392 MEŽICA,SMREČNIKOVO 20,46.52036,14.84696,Smrečnikovo,,20,,Mežica,,,Mežica,2392,Mežica,Koroška
2393 ČRNA NA KOROŠKEM,CENTER 144,46.46870,14.85491,Center,,144,,Črna na Koroškem,,,Črna na Koroškem,2393,Črna na Koroškem,Koroška
3000 CELJE,AŠKERČEVA ULICA 1,46.23003,15.26747,Aškerčeva ulica,,1,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,AŠKERČEVA ULICA 14,46.23059,15.26804,Aškerčeva ulica,,14,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,CANKARJEVA ULICA 6,46.22964,15.26602,Cankarjeva ulica,,6,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,CESTA V ZADOBROVO 12,46.25725,15.29632,Cesta v Zadobrovo,,12,,Trnovlje pri Celju,,Trnovlje,Celje,3000,Celje,Savinjska
3000 CELJE,GAJI 28,46.24473,15.28996,Gaji,,28,,Trnovlje pri Celju,,Trnovlje,Celje,3000,Celje,Savinjska
3000 CELJE,GLEDALIŠKA ULICA 4,46.23047,15.26256,Gledališka ulica,,4,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,GREGORČIČEVA ULICA 5,46.23224,15.26227,Gregorčičeva ulica,,5,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,IPAVČEVA ULICA 15,46.23572,15.25939,Ipavčeva ulica,,15,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,IPAVČEVA ULICA 24,46.23912,15.25964,Ipavčeva ulica,,24,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,JENKOVA ULICA 20,46.23594,15.26216,Jenkova ulica,,20,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,JENKOVA ULICA 36,46.23621,15.26007,Jenkova ulica,,36,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,JURČIČEVA ULICA 6,46.22928,15.25830,Jurčičeva ulica,,6,,Celje,,Kajuh,Celje,3000,Celje,Savinjska
3000 CELJE,LAVA 7,46.24025,15.25318,Lava,,7,,Celje,,Medlog,Celje,3000,Celje,Savinjska
3000 CELJE,LJUBLJANSKA CESTA 14,46.23244,15.25968,Ljubljanska cesta,,14,,Celje,,Slavko Šlander,Celje,3000,Celje,Savinjska
3000 CELJE,LJUBLJANSKA CESTA 16,46.23357,15.25688,Ljubljanska cesta,,16,,Celje,,Slavko Šlander,Celje,3000,Celje,Savinjska
3000 CELJE,MARIBORSKA CESTA 88,46.24030,15.27542,Mariborska cesta,,88,,Celje,,Gaberje,Celje,3000,Celje,Savinjska
3000 CELJE,MIKLOŠIČEVA ULICA 1,46.23111,15.26519,Miklošičeva ulica,,1,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,MILČINSKEGA ULICA 14,46.24745,15.27811,Milčinskega ulica,,14,,Celje,,Gaberje,Celje,3000,Celje,Savinjska
3000 CELJE,NA GOLOVCU 2,46.24446,15.26860,Na Golovcu,,2,,Celje,,Gaberje,Celje,3000,Celje,Savinjska
3000 CELJE,NAZORJEVA ULICA 14,46.23485,15.24024,Nazorjeva ulica,,14,,Celje,,Medlog,Celje,3000,Celje,Savinjska
3000 CELJE,OB KOPRIVNICI 21,46.25056,15.25789,Ob Koprivnici,,21,,Celje,,Ostrožno,Celje,3000,Celje,Savinjska
3000 CELJE,OB KOPRIVNICI 81,46.24988,15.25196,Ob Koprivnici,,81,,Celje,,Ostrožno,Celje,3000,Celje,Savinjska
3000 CELJE,OBLAKOVA ULICA 5,46.23463,15.26257,Oblakova ulica,,5,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,OPEKARNIŠKA CESTA 15 A,46.24623,15.27069,Opekarniška cesta,,15,A,Celje,,Gaberje,Celje,3000,Celje,Savinjska
3000 CELJE,PLEČNIKOVA ULICA 29,46.22686,15.27788,Plečnikova ulica,,29,,Celje,,Aljažev hrib,Celje,3000,Celje,Savinjska
3000 CELJE,RAZLAGOVA ULICA 10,46.22662,15.26608,Razlagova ulica,,10,,Celje,,Center,Celje,3000,Celje,Savinjska
3000 CELJE,TRUBARJEVA ULICA 11,46.23108,15.25643,Trubarjeva ulica,,11,,Celje,,Kajuh,Celje,3000,Celje,Savinjska
3000 CELJE,ULICA BRATOV VOŠNJAKOV 12,46.24598,15.26429,Ulica bratov Vošnjakov,,12,,Celje,,Nova vas,Celje,3000,Celje,Savinjska
3000 CELJE,ULICA TONČKE ČEČEVE 9,46.23342,15.25004,Ulica Tončke Čečeve,,9,,Celje,,Savinja,Celje,3000,Celje,Savinjska
3000 CELJE,VESELOVA ULICA 13,46.23698,15.26756,Veselova ulica,,13,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3000 CELJE,ZAGRAD 31 C,46.21596,15.27901,Zagrad,,31,C,Celje,,Pod gradom,Celje,3000,Celje,Savinjska
3000 CELJE,ČOPOVA ULICA 20,46.23742,15.25546,Čopova ulica,,20,,Celje,,Dolgo polje,Celje,3000,Celje,Savinjska
3201 ŠMARTNO V ROŽNI DOLINI,GORICA PRI ŠMARTNEM 13,46.27219,15.23887,Gorica pri Šmartnem,,13,,Gorica pri Šmartnem,,Šmartno v Rožni dolini,Celje,3201,Šmartno v Rožni dolini,Savinjska
3204 DOBRNA,DOBRNA 50,46.33966,15.22417,Dobrna,,50,,Dobrna,,,Dobrna,3204,Dobrna,Savinjska
3204 DOBRNA,LOKOVINA 13 A,46.33308,15.21503,Lokovina,,13,A,Lokovina,,,Dobrna,3204,Dobrna,Savinjska
3205 VITANJE,NA VASI 11,46.38261,15.29604,Na vasi,,11,,Vitanje,,Trška skupnost Vitanje,Vitanje,3205,Vitanje,Savinjska
3210 SLOVENSKE KONJICE,DOBRAVA PRI KONJICAH 3 B,46.34627,15.41290,Dobrava pri Konjicah,,3,B,Dobrava pri Konjicah,,Dobrava-Gabrovlje,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,MESTNI TRG 17,46.33998,15.42862,Mestni trg,,17,,Slovenske Konjice,,Slovenske Konjice,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,POLJSKA CESTA 1,46.33774,15.42917,Poljska cesta,,1,,Slovenske Konjice,,Slovenske Konjice,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,SPODNJE PRELOGE 14,46.34432,15.40201,Spodnje Preloge,,14,,Spodnje Preloge,,Zeče,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,TEPANJSKI VRH 4 B,46.34746,15.45422,Tepanjski Vrh,,4,B,Tepanjski Vrh,,Tepanje,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,ŠOLSKA ULICA 4,46.33833,15.42010,Šolska ulica,,4,,Slovenske Konjice,,Slovenske Konjice,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3210 SLOVENSKE KONJICE,ŽIČKA CESTA 15,46.33443,15.42409,Žička cesta,,15,,Slovenske Konjice,,Slovenske Konjice,Slovenske Konjice,3210,Slovenske Konjice,Savinjska
3211 ŠKOFJA VAS,PREKORJE 53,46.26854,15.27717,Prekorje,,53,,Prekorje,,Škofja vas,Celje,3211,Škofja vas,Savinjska
3211 ŠKOFJA VAS,ZADOBROVA 49 B,46.25981,15.29581,Zadobrova,,49,B,Zadobrova,,Škofja vas,Celje,3211,Škofja vas,Savinjska
3212 VOJNIK,CELJSKA CESTA 24 B,46.29098,15.30088,Celjska cesta,,24,B,Vojnik,,Vojnik,Vojnik,3212,Vojnik,Savinjska
3212 VOJNIK,CELJSKA CESTA 26,46.29015,15.30205,Celjska cesta,,26,,Vojnik,,Vojnik,Vojnik,3212,Vojnik,Savinjska
3212 VOJNIK,CELJSKA CESTA 37,46.28391,15.30659,Celjska cesta,,37,,Vojnik,,Vojnik,Vojnik,3212,Vojnik,Savinjska
3212 VOJNIK,CESTA V TOMAŽ 6 A,46.29118,15.30770,Cesta v Tomaž,,6,A,Vojnik,,Vojnik,Vojnik,3212,Vojnik,Savinjska
3212 VOJNIK,KERŠOVA ULICA 1,46.29133,15.30397,Keršova ulica,,1,,Vojnik,,Vojnik,Vojnik,3212,Vojnik,Savinjska
3214 ZREČE,CESTA NA ROGLO 15,46.36973,15.38870,Cesta na Roglo,,15,,Zreče,,Zreče,Zreče,3214,Zreče,Savinjska
3214 ZREČE,DOBROVELJSKA CESTA 1,46.36625,15.39544,Dobroveljska cesta,,1,,Zreče,,Zreče,Zreče,3214,Zreče,Savinjska
3214 ZREČE,KOVAŠKA CESTA 22,46.37959,15.38343,Kovaška cesta,,22,,Zreče,,Zreče,Zreče,3214,Zreče,Savinjska
3214 ZREČE,KOVAŠKA CESTA 25 B,46.37116,15.39114,Kovaška cesta,,25,B,Zreče,,Zreče,Zreče,3214,Zreče,Savinjska
3220 ŠTORE,CESTA KOZJANSKEGA ODREDA 3,46.22148,15.31202,Cesta Kozjanskega odreda,,3,,Štore,,,Štore,3220,Štore,Savinjska
3230 ŠENTJUR,CESTA LEONA DOBROTINŠKA 3 B,46.21453,15.39378,Cesta Leona Dobrotinška,,3,B,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3230 ŠENTJUR,CESTA LEONA DOBROTINŠKA 5,46.21421,15.39394,Cesta Leona Dobrotinška,,5,,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3230 ŠENTJUR,CESTA LEONA DOBROTINŠKA 6 A,46.21416,15.39336,Cesta Leona Dobrotinška,,6,A,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3230 ŠENTJUR,LJUBLJANSKA CESTA 6 B,46.21532,15.39121,Ljubljanska cesta,,6,B,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3230 ŠENTJUR,SVETINOVA ULICA 1,46.22246,15.40015,Svetinova ulica,,1,,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3230 ŠENTJUR,ULICA DUŠANA KVEDRA 27,46.21817,15.39597,Ulica Dušana Kvedra,,27,,Šentjur,,Šentjur-mesto,Šentjur,3230,Šentjur,Savinjska
3231 GROBELNO,GROBELNO - DEL 114,46.21426,15.43745,Grobelno - del,,114,,Grobelno - del,,Grobelno,Šentjur,3231,Grobelno,Savinjska
3240 ŠMARJE PRI JELŠAH,CELJSKA CESTA 14,46.22925,15.51630,Celjska cesta,,14,,Šmarje pri Jelšah,,Šmarje pri Jelšah,Šmarje pri Jelšah,3240,Šmarje pri Jelšah,Savinjska
3240 ŠMARJE PRI JELŠAH,CELJSKA CESTA 16,46.22926,15.51610,Celjska cesta,,16,,Šmarje pri Jelšah,,Šmarje pri Jelšah,Šmarje pri Jelšah,3240,Šmarje pri Jelšah,Savinjska
3240 ŠMARJE PRI JELŠAH,RAKEŽEVA ULICA 8,46.22684,15.51715,Rakeževa ulica,,8,,Šmarje pri Jelšah,,Šmarje pri Jelšah,Šmarje pri Jelšah,3240,Šmarje pri Jelšah,Savinjska
3240 ŠMARJE PRI JELŠAH,ROGAŠKA CESTA 21,46.22985,15.52162,Rogaška cesta,,21,,Šmarje pri Jelšah,,Šmarje pri Jelšah,Šmarje pri Jelšah,3240,Šmarje pri Jelšah,Savinjska
3250 ROGAŠKA SLATINA,CELJSKA CESTA 10,46.23916,15.63420,Celjska cesta,,10,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,CELJSKA CESTA 7,46.23915,15.63321,Celjska cesta,,7,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,KIDRIČEVA ULICA 53,46.22564,15.64458,Kidričeva ulica,,53,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,LASTINE 17,46.22959,15.64148,Lastine,,17,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,OB PROGI 3,46.24403,15.62204,Ob progi,,3,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,PARTIZANSKA CESTA 10,46.24323,15.64276,Partizanska cesta,,10,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,SPODNJE NEGONJE 16 C,46.25074,15.62346,Spodnje Negonje,,16,C,Spodnje Negonje,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3250 ROGAŠKA SLATINA,ZDRAVILIŠKI TRG 9,46.23861,15.64079,Zdraviliški trg,,9,,Rogaška Slatina,,Rogaška Slatina,Rogaška Slatina,3250,Rogaška Slatina,Savinjska
3254 PODČETRTEK,TRŠKA CESTA 67,46.15679,15.59639,Trška cesta,,67,,Podčetrtek,,Podčetrtek,Podčetrtek,3254,Podčetrtek,Savinjska
3254 PODČETRTEK,ZDRAVILIŠKA CESTA 24,46.15826,15.60687,Zdraviliška cesta,,24,,Podčetrtek,,Podčetrtek,Podčetrtek,3254,Podčetrtek,Savinjska
3256 BISTRICA OB SOTLI,BISTRICA OB SOTLI 61,46.05571,15.66327,Bistrica ob Sotli,,61,,Bistrica ob Sotli,,,Bistrica ob Sotli,3256,Bistrica ob Sotli,Posavska
3261 LESIČNO,GUBNO 10,46.11737,15.51784,Gubno,,10,,Gubno,,Lesično,Kozje,3261,Lesično,Savinjska
3261 LESIČNO,PILŠTANJ 20,46.10006,15.52495,Pilštanj,,20,,Pilštanj,,Lesično,Kozje,3261,Lesično,Savinjska
3270 LAŠKO,KIDRIČEVA ULICA 5,46.15397,15.23683,Kidričeva ulica,,5,,Laško,,Laško,Laško,3270,Laško,Savinjska
3270 LAŠKO,KIDRIČEVA ULICA 5 B,46.15450,15.23730,Kidričeva ulica,,5,B,Laško,,Laško,Laško,3270,Laško,Savinjska
3270 LAŠKO,MESTNA ULICA 7,46.15460,15.23636,Mestna ulica,,7,,Laško,,Laško,Laško,3270,Laško,Savinjska
3270 LAŠKO,POŽENELOVA ULICA 22,46.16482,15.23049,Poženelova ulica,,22,,Laško,,Laško,Laško,3270,Laško,Savinjska
3270 LAŠKO,VALENTINIČEVA CESTA 22,46.15597,15.24091,Valentiničeva cesta,,22,,Laško,,Laško,Laško,3270,Laško,Savinjska
3270 LAŠKO,ZDRAVILIŠKA CESTA 6,46.16165,15.23209,Zdraviliška cesta,,6,,Laško,,Laško,Laško,3270,Laško,Savinjska
3272 RIMSKE TOPLICE,TOPLICE 10,46.11927,15.20326,Toplice,,10,,Rimske Toplice,,Rimske Toplice,Laško,3272,Rimske Toplice,Savinjska
3301 PETROVČE,DOBRIŠA VAS 81,46.24659,15.18210,Dobriša vas,,81,,Dobriša vas,,Petrovče,Žalec,3301,Petrovče,Savinjska
3301 PETROVČE,PETROVČE 95,46.24465,15.18767,Petrovče,,95,,Petrovče,,Petrovče,Žalec,3301,Petrovče,Savinjska
3303 GOMILSKO,GRAJSKA VAS 15 J,46.24311,15.05183,Grajska vas,,15,J,Grajska vas,,Gomilsko,Braslovče,3303,Gomilsko,Savinjska
3305 VRANSKO,VRANSKO 130 D,46.24591,14.95101,Vransko,,130,D,Vransko,,,Vransko,3305,Vransko,Savinjska
3305 VRANSKO,VRANSKO 144 A,46.24698,14.95400,Vransko,,144,A,Vransko,,,Vransko,3305,Vransko,Savinjska
3310 ŽALEC,CANKARJEVA ULICA 4,46.25240,15.16660,Cankarjeva ulica,,4,,Žalec,,Mestna skupnost Žalec,Žalec,3310,Žalec,Savinjska
3310 ŽALEC,MESTNI TRG 5,46.25295,15.16210,Mestni trg,,5,,Žalec,,Mestna skupnost Žalec,Žalec,3310,Žalec,Savinjska
3310 ŽALEC,PERNOVO 4 A,46.28516,15.19327,Pernovo,,4,A,Pernovo,,Galicija,Žalec,3310,Žalec,Savinjska
3310 ŽALEC,PREŠERNOVA ULICA 6,46.25093,15.16216,Prešernova ulica,,6,,Žalec,,Mestna skupnost Žalec,Žalec,3310,Žalec,Savinjska
3310 ŽALEC,SAVINJSKA CESTA 2,46.25214,15.16494,Savinjska cesta,,2,,Žalec,,Mestna skupnost Žalec,Žalec,3310,Žalec,Savinjska
3311 ŠEMPETER V SAVINJSKI DOLINI,RIMSKA CESTA 70,46.25651,15.12077,Rimska cesta,,70,,Šempeter v Savinj. dolini,,Šempeter,Žalec,3311,Šempeter v Savinjski dolini,Savinjska
3312 PREBOLD,GRAŠČINSKA CESTA 11,46.23604,15.09094,Graščinska cesta,,11,,Prebold,,,Prebold,3312,Prebold,Savinjska
3312 PREBOLD,LATKOVA VAS 73,46.25174,15.09745,Latkova vas,,73,,Latkova vas,,,Prebold,3312,Prebold,Savinjska
3313 POLZELA,GLAVNI TRG 13,46.27967,15.07521,Glavni trg,,13,,Polzela,,,Polzela,3313,Polzela,Savinjska
3313 POLZELA,GLAVNI TRG 15,46.27950,15.07495,Glavni trg,,15,,Polzela,,,Polzela,3313,Polzela,Savinjska
3313 POLZELA,OB ŽELEZNICI 26,46.27866,15.07283,Ob železnici,,26,,Polzela,,,Polzela,3313,Polzela,Savinjska
3313 POLZELA,POT V ŠENEK 7,46.28401,15.07471,Pot v Šenek,,7,,Polzela,,,Polzela,3313,Polzela,Savinjska
3314 BRASLOVČE,BRASLOVČE 27,46.28760,15.03997,Braslovče,,27,,Braslovče,,Braslovče,Braslovče,3314,Braslovče,Savinjska
3314 BRASLOVČE,PARIŽLJE 125,46.27792,15.06359,Parižlje,,125,,Parižlje,,Braslovče,Braslovče,3314,Braslovče,Savinjska
3320 VELENJE,CESTA BRATOV MRAVLJAKOV 13,46.36272,15.11965,Cesta bratov Mravljakov,,13,,Velenje,,Šmartno,Velenje,3320,Velenje,Savinjska
3320 VELENJE,CESTA I 23,46.35913,15.12535,Cesta I,,23,,Velenje,,Gorica,Velenje,3320,Velenje,Savinjska
3320 VELENJE,EFENKOVA CESTA 61,46.36240,15.12419,Efenkova cesta,,61,,Velenje,,Šmartno,Velenje,3320,Velenje,Savinjska
3320 VELENJE,KARDELJEV TRG 3,46.36095,15.12049,Kardeljev trg,,3,,Velenje,,Velenje - levi breg - vzhod,Velenje,3320,Velenje,Savinjska
3320 VELENJE,KIDRIČEVA CESTA 19 A,46.36353,15.11608,Kidričeva cesta,,19,A,Velenje,,Velenje - desni breg,Velenje,3320,Velenje,Savinjska
3320 VELENJE,KIDRIČEVA CESTA 23,46.36396,15.11298,Kidričeva cesta,,23,,Velenje,,Velenje - desni breg,Velenje,3320,Velenje,Savinjska
3320 VELENJE,LJUBLJANSKA CESTA 11,46.35499,15.10714,Ljubljanska cesta,,11,,Velenje,,Staro Velenje,Velenje,3320,Velenje,Savinjska
3320 VELENJE,PIREŠICA 11 A,46.34618,15.15981,Pirešica,,11,A,Pirešica,,Vinska Gora,Velenje,3320,Velenje,Savinjska
3320 VELENJE,PREŠERNOVA CESTA 9 A,46.35935,15.10963,Prešernova cesta,,9,A,Velenje,,Velenje - levi breg - zahod,Velenje,3320,Velenje,Savinjska
3320 VELENJE,SONČNI GRIČ 7,46.35393,15.12586,Sončni grič,,7,,Velenje,,Gorica,Velenje,3320,Velenje,Savinjska
3320 VELENJE,SUBOTIŠKA CESTA 12,46.36625,15.10260,Subotiška cesta,,12,,Velenje,,Stara vas,Velenje,3320,Velenje,Savinjska
3320 VELENJE,VODNIKOVA CESTA 1,46.36151,15.11636,Vodnikova cesta,,1,,Velenje,,Velenje - desni breg,Velenje,3320,Velenje,Savinjska
3325 ŠOŠTANJ,FLORJAN 165 C,46.38507,15.02767,Florjan,,165,C,Florjan,,Skorno - Florjan,Šoštanj,3325,Šoštanj,Savinjska
3325 ŠOŠTANJ,TRG JOŽETA LAMPRETA 1,46.37648,15.04850,Trg Jožeta Lampreta,,1,,Šoštanj,,Šoštanj,Šoštanj,3325,Šoštanj,Savinjska
3326 TOPOLŠICA,TOPOLŠICA 64,46.40481,15.02068,Topolšica,,64,,Topolšica,,Topolšica,Šoštanj,3326,Topolšica,Savinjska
3326 TOPOLŠICA,TOPOLŠICA 77,46.40282,15.01627,Topolšica,,77,,Topolšica,,Topolšica,Šoštanj,3326,Topolšica,Savinjska
3327 ŠMARTNO OB PAKI,ŠMARTNO OB PAKI 146 B,46.33000,15.03759,Šmartno ob Paki,,146,B,Šmartno ob Paki,,,Šmartno ob Paki,3327,Šmartno ob Paki,Savinjska
3330 MOZIRJE,HRIBERNIKOVA ULICA 4,46.34002,14.96151,Hribernikova ulica,,4,,Mozirje,,Mozirje,Mozirje,3330,Mozirje,Savinjska
3330 MOZIRJE,PODVRH 24,46.33896,14.95551,Podvrh,,24,,Mozirje,,Mozirje,Mozirje,3330,Mozirje,Savinjska
